"sites","Network","Rank","Degree","Betweenness","Closeness","Harmonic","Eigenvector","Rule_set","Distance_km","Allowed_connections"
"Marcianese","Rule_B_350km",1,5,0.00846202462354262,0.5,0.52906976744186,0.322069020169205,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Savignano sul Panaro","Rule_B_350km",1,6,0.00187361712815223,0.506024096385542,0.53875968992248,0.45558502214682,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Su Carroppu","Rule_B_350km",1,2,0.000184569952011812,0.302158273381295,0.336434108527132,0.0486948674173253,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Trasanello II","Rule_B_350km",1,4,0.00983033327382454,0.466666666666667,0.498062015503876,0.166547748468765,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Fornace Cappuccini","Rule_B_350km",2,20,0.0806477102113417,0.608695652173913,0.701550387596899,0.801284871011198,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Krivače","Rule_B_350km",1,2,0,0.456521739130435,0.474806201550387,0.164114098550729,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Piani di Calisti","Rule_B_350km",1,6,0.00187361712815223,0.506024096385542,0.53875968992248,0.455585022146819,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Rio Saboccu","Rule_B_350km",3,6,0.0226086206152651,0.42,0.480620155038759,0.267232762904922,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta dei Piccioni","Rule_B_350km",1,6,0.00763113030619915,0.531645569620253,0.554263565891473,0.45226593924108,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Pienza","Rule_B_350km",1,6,0.00187361712815223,0.506024096385542,0.53875968992248,0.45558502214682,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Casa Querciolaia","Rule_B_350km",1,6,0.00187361712815223,0.506024096385542,0.53875968992248,0.45558502214682,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Sant'Angelo II","Rule_B_350km",1,6,0.00187361712815223,0.506024096385542,0.53875968992248,0.455585022146819,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Villa Badessa (Cepegatti)","Rule_B_350km",1,6,0.00763113030619915,0.531645569620253,0.554263565891473,0.452265939241079,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Pokrovnik","Rule_B_350km",1,2,0,0.456521739130435,0.474806201550387,0.164114098550729,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Catignano","Rule_B_350km",3,29,0.324150001317308,0.75,0.821705426356589,1,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Danilo-Bitinj","Rule_B_350km",1,2,0,0.456521739130435,0.474806201550387,0.164114098550729,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Colle Cera","Rule_B_350km",1,6,0.00763113030619915,0.531645569620253,0.554263565891473,0.45226593924108,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Balsignano II","Rule_B_350km",1,3,0.00106685607180914,0.461538461538462,0.486434108527132,0.159879215641076,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Spila Nakovana","Rule_B_350km",1,2,0.00106685607180914,0.446808510638298,0.467054263565891,0.113561449264412,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Ex Palestra GIL","Rule_B_350km",1,4,0.00371008965141,0.488372093023256,0.513565891472868,0.249064385308469,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Cala Giovanna","Rule_B_350km",2,20,0.0967291635135534,0.617647058823529,0.705426356589147,0.837722550786233,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grande Rivoire","Rule_B_350km",1,0,0,NA,0,3.10605360631504e-19,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Arene Candide II","Rule_B_350km",1,4,0.000733676134301501,0.428571428571429,0.470930232558139,0.275290388789433,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta San Michele Arcangelo II","Rule_B_350km",2,18,0.146164757673635,0.567567567567568,0.668604651162791,0.50837492068072,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Fiorano Modenese","Rule_B_350km",1,5,0.000733676134301501,0.456521739130435,0.501937984496124,0.364475558456826,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Sa Punta","Rule_B_350km",3,6,0.0226086206152651,0.42,0.480620155038759,0.267232762904922,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Santa Tecchia","Rule_B_350km",1,4,0.00371008965141,0.488372093023256,0.513565891472868,0.249064385308469,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Lokvica","Rule_B_350km",1,2,0.00106685607180914,0.446808510638298,0.467054263565891,0.113561449264412,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Rocchicella-Paliké","Rule_B_350km",1,2,0,0.368421052631579,0.403875968992248,0.0529862992043524,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Monte Arci","Rule_B_350km",4,5,0.000398143753625481,0.411764705882353,0.465116279069767,0.250980621346022,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Lipari","Rule_B_350km",4,3,0.000812107788851975,0.378378378378378,0.423255813953488,0.0754382847787715,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Palmarola","Rule_B_350km",4,6,0.014123189784417,0.531645569620253,0.554263565891473,0.428898153662747,"Rule_B",350,"4-3, 4-2, 3-2, 3-1, 2-1"
"Abri Albertini","Rule_B_400km",1,7,0.00459276226841515,0.488372093023256,0.53875968992248,0.368733793512666,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Lucciola","Rule_B_400km",1,6,0.00047941356384191,0.51219512195122,0.542635658914729,0.400641213183412,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Sant'Anna di Oria","Rule_B_400km",3,19,0.0610545965864698,0.538461538461538,0.65891472868217,0.459517227406811,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Scola","Rule_B_400km",2,22,0.0636939150769412,0.646153846153846,0.732558139534884,0.783326458463608,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Acquasalsa","Rule_B_400km",1,5,0.00557171544312002,0.51219512195122,0.534883720930233,0.250069896564949,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Marmotta","Rule_B_400km",3,31,0.182967742014997,0.736842105263158,0.833333333333334,1,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Umbro Bova Marina","Rule_B_400km",3,8,0.00850086798553055,0.43298969072165,0.501937984496124,0.148780504605463,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Continenza","Rule_B_400km",1,8,0.00738277153368741,0.552631578947368,0.581395348837209,0.481337848525945,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Portonovo","Rule_B_400km",1,6,0.00047941356384191,0.51219512195122,0.542635658914729,0.400641213183412,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Candelaro III","Rule_B_400km",1,4,0.00110364717384898,0.506024096385542,0.523255813953488,0.238294974604042,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Scaloria","Rule_B_400km",1,4,0.00110364717384898,0.506024096385542,0.523255813953488,0.238294974604042,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Strette","Rule_B_400km",2,21,0.0576774190731881,0.636363636363636,0.720930232558139,0.749929237667895,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Marcianese","Rule_B_400km",1,7,0.00546815941245135,0.545454545454545,0.569767441860465,0.42198626699207,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Savignano sul Panaro","Rule_B_400km",1,6,0.00047941356384191,0.51219512195122,0.542635658914729,0.400641213183412,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Su Carroppu","Rule_B_400km",1,5,0.00031400861965646,0.42,0.470930232558139,0.229889061454784,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Trasanello II","Rule_B_400km",1,4,0.00203981856561493,0.482758620689655,0.507751937984496,0.17092698740402,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Fornace Cappuccini","Rule_B_400km",2,21,0.046776946246219,0.626865671641791,0.717054263565891,0.754354667144672,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Krivače","Rule_B_400km",1,4,0.00113831136976779,0.494117647058824,0.515503875968992,0.253667692345001,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Piani di Calisti","Rule_B_400km",1,6,0.00047941356384191,0.51219512195122,0.542635658914729,0.400641213183412,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Rio Saboccu","Rule_B_400km",3,7,0.00165213337185175,0.451612903225806,0.507751937984496,0.294075684880272,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta dei Piccioni","Rule_B_400km",1,8,0.00738277153368741,0.552631578947368,0.581395348837209,0.481337848525945,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Pienza","Rule_B_400km",1,6,0.00047941356384191,0.51219512195122,0.542635658914729,0.400641213183412,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Casa Querciolaia","Rule_B_400km",1,6,0.00047941356384191,0.51219512195122,0.542635658914729,0.400641213183412,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Sant'Angelo II","Rule_B_400km",1,7,0.00372576430067721,0.545454545454545,0.569767441860465,0.444970318339406,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Villa Badessa (Cepegatti)","Rule_B_400km",1,8,0.00738277153368741,0.552631578947368,0.581395348837209,0.481337848525945,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Pokrovnik","Rule_B_400km",1,4,0.00113831136976779,0.494117647058824,0.515503875968992,0.253667692345001,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Catignano","Rule_B_400km",3,31,0.213084762493246,0.792452830188679,0.848837209302326,0.991313447185133,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Danilo-Bitinj","Rule_B_400km",1,4,0.00113831136976779,0.494117647058824,0.515503875968992,0.253667692345001,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Colle Cera","Rule_B_400km",1,8,0.00738277153368741,0.552631578947368,0.581395348837209,0.481337848525945,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Balsignano II","Rule_B_400km",1,5,0.00557171544312002,0.51219512195122,0.534883720930233,0.250069896564949,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Spila Nakovana","Rule_B_400km",1,3,0.000202467644328109,0.477272727272727,0.496124031007752,0.159152065443113,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Ex Palestra GIL","Rule_B_400km",1,5,0.00557171544312002,0.51219512195122,0.534883720930233,0.250069896564949,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Cala Giovanna","Rule_B_400km",2,22,0.0636939150769412,0.646153846153846,0.732558139534884,0.783326458463608,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grande Rivoire","Rule_B_400km",1,0,0,NA,0,0,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Arene Candide II","Rule_B_400km",1,5,0.000402280022328776,0.477272727272727,0.515503875968992,0.322185783082832,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta San Michele Arcangelo II","Rule_B_400km",2,21,0.124680425676212,0.626865671641791,0.717054263565891,0.560114678951911,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Fiorano Modenese","Rule_B_400km",1,6,0.00047941356384191,0.51219512195122,0.542635658914729,0.400641213183412,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Sa Punta","Rule_B_400km",3,7,0.00165213337185175,0.451612903225806,0.507751937984496,0.294075684880272,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Santa Tecchia","Rule_B_400km",1,5,0.00557171544312002,0.51219512195122,0.534883720930233,0.250069896564949,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Lokvica","Rule_B_400km",1,4,0.00110364717384898,0.506024096385542,0.523255813953488,0.238294974604042,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Rocchicella-Paliké","Rule_B_400km",1,2,0,0.392523364485981,0.422480620155039,0.0561040271169011,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Monte Arci","Rule_B_400km",4,6,0.00264630164962391,0.482758620689655,0.527131782945736,0.309031970615713,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Lipari","Rule_B_400km",4,3,0.000353629824022632,0.407766990291262,0.445736434108527,0.0924715573034403,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Palmarola","Rule_B_400km",4,9,0.0231527903739944,0.56,0.593023255813953,0.49151832876924,"Rule_B",400,"4-3, 4-2, 3-2, 3-1, 2-1"
"Abri Albertini","Rule_B_450km",1,8,0.00748322878599408,0.530864197530864,0.581395348837209,0.38474623501718,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Lucciola","Rule_B_450km",1,6,0.000532386433549224,0.518072289156627,0.558139534883721,0.348571515205778,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Sant'Anna di Oria","Rule_B_450km",3,22,0.0599451648056967,0.565789473684211,0.709302325581395,0.551367228174663,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Scola","Rule_B_450km",2,22,0.048823531210835,0.651515151515151,0.748062015503876,0.670110849264827,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Acquasalsa","Rule_B_450km",1,6,0.00264013212229762,0.518072289156627,0.558139534883721,0.310624013835154,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Marmotta","Rule_B_450km",3,35,0.206190475761066,0.843137254901961,0.906976744186046,1,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Umbro Bova Marina","Rule_B_450km",3,11,0.0135694398765367,0.488636363636364,0.577519379844961,0.256738720035991,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Continenza","Rule_B_450km",1,8,0.0034395989733414,0.551282051282051,0.593023255813953,0.438711683288165,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Portonovo","Rule_B_450km",1,6,0.000532386433549224,0.518072289156627,0.558139534883721,0.348571515205778,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Candelaro III","Rule_B_450km",1,6,0.00264013212229762,0.518072289156627,0.558139534883721,0.310624013835154,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Scaloria","Rule_B_450km",1,6,0.00264013212229762,0.518072289156627,0.558139534883721,0.310624013835154,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Strette","Rule_B_450km",2,23,0.0953351591178118,0.671875,0.763565891472868,0.673690542390229,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Marcianese","Rule_B_450km",1,8,0.0034395989733414,0.551282051282051,0.593023255813953,0.438711683288165,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Savignano sul Panaro","Rule_B_450km",1,6,0.000532386433549224,0.518072289156627,0.558139534883721,0.348571515205778,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Su Carroppu","Rule_B_450km",1,6,0.00237439584713378,0.511904761904762,0.554263565891473,0.255871289494027,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Trasanello II","Rule_B_450km",1,5,0.0017109208229982,0.511904761904762,0.546511627906977,0.251390382884356,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Fornace Cappuccini","Rule_B_450km",2,28,0.0904581355042212,0.716666666666667,0.817829457364341,0.81259787376125,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Krivače","Rule_B_450km",1,4,0.000659952413408728,0.5,0.531007751937984,0.241960540292824,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Piani di Calisti","Rule_B_450km",1,6,0.000532386433549224,0.518072289156627,0.558139534883721,0.348571515205778,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Rio Saboccu","Rule_B_450km",3,7,0.0015732600705602,0.462365591397849,0.527131782945736,0.248131846138826,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta dei Piccioni","Rule_B_450km",1,8,0.0034395989733414,0.551282051282051,0.593023255813953,0.438711683288165,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Pienza","Rule_B_450km",1,6,0.000532386433549224,0.518072289156627,0.558139534883721,0.348571515205778,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Casa Querciolaia","Rule_B_450km",1,6,0.000532386433549224,0.518072289156627,0.558139534883721,0.348571515205778,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Sant'Angelo II","Rule_B_450km",1,8,0.0034395989733414,0.551282051282051,0.593023255813953,0.438711683288165,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Villa Badessa (Cepegatti)","Rule_B_450km",1,8,0.0034395989733414,0.551282051282051,0.593023255813953,0.438711683288165,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Pokrovnik","Rule_B_450km",1,5,0.000748485967625776,0.511904761904762,0.546511627906977,0.291909263176256,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Catignano","Rule_B_450km",3,33,0.168787174949067,0.811320754716981,0.883720930232558,0.955375911269751,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Danilo-Bitinj","Rule_B_450km",1,5,0.000748485967625776,0.511904761904762,0.546511627906977,0.291909263176256,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Colle Cera","Rule_B_450km",1,8,0.0034395989733414,0.551282051282051,0.593023255813953,0.438711683288165,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Balsignano II","Rule_B_450km",1,5,0.0017109208229982,0.511904761904762,0.546511627906977,0.251390382884356,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Spila Nakovana","Rule_B_450km",1,5,0.000748485967625776,0.511904761904762,0.546511627906977,0.291909263176256,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Ex Palestra GIL","Rule_B_450km",1,6,0.00264013212229762,0.518072289156627,0.558139534883721,0.310624013835154,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Cala Giovanna","Rule_B_450km",2,22,0.048823531210835,0.651515151515151,0.748062015503876,0.670110849264827,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grande Rivoire","Rule_B_450km",1,1,0,0.405660377358491,0.432170542635659,0.0491080991613698,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Arene Candide II","Rule_B_450km",1,5,0.000497779567547009,0.505882352941176,0.542635658914729,0.278930200633422,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta San Michele Arcangelo II","Rule_B_450km",2,24,0.0818732391063335,0.682539682539683,0.775193798449612,0.685222657477837,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Fiorano Modenese","Rule_B_450km",1,6,0.000532386433549224,0.518072289156627,0.558139534883721,0.348571515205778,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Sa Punta","Rule_B_450km",3,7,0.0015732600705602,0.462365591397849,0.527131782945736,0.248131846138826,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Santa Tecchia","Rule_B_450km",1,6,0.00264013212229762,0.518072289156627,0.558139534883721,0.310624013835154,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Lokvica","Rule_B_450km",1,5,0.000748485967625776,0.511904761904762,0.546511627906977,0.291909263176256,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Rocchicella-Paliké","Rule_B_450km",1,3,0.000131436177947806,0.42156862745098,0.463178294573643,0.108854918741285,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Monte Arci","Rule_B_450km",4,6,0.00237439584713378,0.511904761904762,0.554263565891473,0.255871289494027,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Lipari","Rule_B_450km",4,4,0.000751240643816259,0.488636363636364,0.523255813953488,0.178496233313641,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Palmarola","Rule_B_450km",4,11,0.0328786179287317,0.573333333333333,0.627906976744186,0.493601153758465,"Rule_B",450,"4-3, 4-2, 3-2, 3-1, 2-1"
"Abri Albertini","Rule_B_500km",1,8,0.00222402433694482,0.530864197530864,0.581395348837209,0.382181858661596,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Lucciola","Rule_B_500km",1,9,0.00417934915879939,0.558441558441558,0.604651162790698,0.432173702184696,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Sant'Anna di Oria","Rule_B_500km",3,24,0.0578363241207049,0.605633802816901,0.744186046511628,0.596547970928995,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Scola","Rule_B_500km",2,30,0.0914731304145691,0.754385964912281,0.844961240310078,0.834507720156128,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Acquasalsa","Rule_B_500km",1,8,0.00304644224711779,0.551282051282051,0.593023255813953,0.400212679310039,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Marmotta","Rule_B_500km",3,36,0.156260646222301,0.86,0.918604651162791,1,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Umbro Bova Marina","Rule_B_500km",3,13,0.0158616890994245,0.524390243902439,0.616279069767442,0.328584474467427,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Continenza","Rule_B_500km",1,11,0.0116352240859779,0.573333333333333,0.627906976744186,0.492712137795537,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Portonovo","Rule_B_500km",1,8,0.00198565957583475,0.551282051282051,0.593023255813953,0.421507027594948,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Candelaro III","Rule_B_500km",1,8,0.00304644224711779,0.551282051282051,0.593023255813953,0.400212679310039,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Scaloria","Rule_B_500km",1,8,0.00304644224711779,0.551282051282051,0.593023255813953,0.400212679310039,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Strette","Rule_B_500km",2,23,0.0487550848187059,0.671875,0.763565891472868,0.653999102433351,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Marcianese","Rule_B_500km",1,9,0.00436207838143717,0.558441558441558,0.604651162790698,0.443008802988572,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Savignano sul Panaro","Rule_B_500km",1,6,0.000364756170977547,0.518072289156627,0.558139534883721,0.332478523854632,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Su Carroppu","Rule_B_500km",1,6,0.000834614612438423,0.518072289156627,0.558139534883721,0.267153390667553,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Trasanello II","Rule_B_500km",1,5,0.000864741629757406,0.511904761904762,0.546511627906977,0.239117511451508,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Fornace Cappuccini","Rule_B_500km",2,28,0.0649947296145135,0.716666666666667,0.817829457364341,0.792798530906721,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Krivače","Rule_B_500km",1,7,0.00134090749930376,0.544303797468354,0.581395348837209,0.378710903916414,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Piani di Calisti","Rule_B_500km",1,8,0.00198565957583475,0.551282051282051,0.593023255813953,0.421507027594948,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Rio Saboccu","Rule_B_500km",3,12,0.00617354621271658,0.530864197530864,0.612403100775194,0.379776642808475,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta dei Piccioni","Rule_B_500km",1,8,0.00198565957583475,0.551282051282051,0.593023255813953,0.421507027594948,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Pienza","Rule_B_500km",1,8,0.00222402433694482,0.530864197530864,0.581395348837209,0.382181858661597,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Casa Querciolaia","Rule_B_500km",1,8,0.00222402433694482,0.530864197530864,0.581395348837209,0.382181858661596,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Sant'Angelo II","Rule_B_500km",1,8,0.00198565957583475,0.551282051282051,0.593023255813953,0.421507027594948,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Villa Badessa (Cepegatti)","Rule_B_500km",1,8,0.00198565957583475,0.551282051282051,0.593023255813953,0.421507027594948,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Pokrovnik","Rule_B_500km",1,5,0.000498756572269364,0.511904761904762,0.546511627906977,0.269494559522021,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Catignano","Rule_B_500km",3,34,0.1210495877278,0.826923076923077,0.895348837209302,0.965036253090842,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Danilo-Bitinj","Rule_B_500km",1,7,0.00134090749930376,0.544303797468354,0.581395348837209,0.378710903916414,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Colle Cera","Rule_B_500km",1,8,0.00198565957583475,0.551282051282051,0.593023255813953,0.421507027594948,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Balsignano II","Rule_B_500km",1,5,0.000864741629757406,0.511904761904762,0.546511627906977,0.239117511451508,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Spila Nakovana","Rule_B_500km",1,5,0.000498756572269364,0.511904761904762,0.546511627906977,0.26949455952202,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Ex Palestra GIL","Rule_B_500km",1,8,0.00304644224711779,0.551282051282051,0.593023255813953,0.400212679310039,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Cala Giovanna","Rule_B_500km",2,30,0.0914731304145691,0.754385964912281,0.844961240310078,0.834507720156128,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grande Rivoire","Rule_B_500km",1,3,0.000133211356669395,0.452631578947368,0.49031007751938,0.152012468072928,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
"Arene Candide II","Rule_B_500km",1,8,0.00222402433694482,0.530864197530864,0.581395348837209,0.382181858661597,"Rule_B",500,"4-3, 4-2, 3-2, 3-1, 2-1"
